key,hold_time,flight_time,delay_time
 ,130,419,518
 ,130,419,262
 ,130,419,536
 ,130,419,386
 ,130,419,421
 ,130,419,102
 ,130,56,637
 ,130,56,475
 ,130,56,471
 ,130,56,455
 ,130,56,486
 ,130,56,518
 ,130,56,262
 ,130,56,536
 ,130,56,386
 ,130,56,421
 ,130,56,102
 ,156,667,637
 ,156,667,475
 ,156,667,471
 ,156,667,455
 ,156,667,486
 ,156,667,518
 ,156,667,262
 ,156,667,536
 ,156,667,386
 ,156,667,421
 ,156,667,102
 ,156,465,637
 ,156,465,475
 ,156,465,471
 ,156,465,455
 ,156,465,486
 ,156,465,518
 ,156,465,262
 ,156,465,536
 ,156,465,386
 ,156,465,421
 ,156,465,102
 ,156,346,637
 ,156,346,475
 ,156,346,471
 ,156,346,455
 ,156,346,486
 ,156,346,518
 ,156,346,262
 ,156,346,536
 ,156,346,386
 ,156,346,421
 ,156,346,102
 ,156,498,637
 ,156,498,475
 ,156,498,471
 ,156,498,455
 ,156,498,486
 ,156,498,518
 ,156,498,262
 ,156,498,536
 ,156,498,386
 ,156,498,421
 ,156,498,102
 ,156,363,637
 ,156,363,475
 ,156,363,471
 ,156,363,455
 ,156,363,486
 ,156,363,518
 ,156,363,262
 ,156,363,536
 ,156,363,386
 ,156,363,421
 ,156,363,102
 ,156,515,637
 ,156,515,475
 ,156,515,471
 ,156,515,455
 ,156,515,486
 ,156,515,518
 ,156,515,262
 ,156,515,536
 ,156,515,386
 ,156,515,421
 ,156,515,102
 ,156,164,637
 ,156,164,475
 ,156,164,471
 ,156,164,455
 ,156,164,486
 ,156,164,518
 ,156,164,262
 ,156,164,536
 ,156,164,386
 ,156,164,421
 ,156,164,102
 ,156,523,637
 ,156,523,475
 ,156,523,471
 ,156,523,455
 ,156,523,486
 ,156,523,518
 ,156,523,262
 ,156,523,536
 ,156,523,386
 ,156,523,421
 ,156,523,102
 ,156,411,637
 ,156,411,475
 ,156,411,471
 ,156,411,455
 ,156,411,486
 ,156,411,518
 ,156,411,262
 ,156,411,536
 ,156,411,386
 ,156,411,421
 ,156,411,102
 ,156,419,637
 ,156,419,475
 ,156,419,471
 ,156,419,455
 ,156,419,486
 ,156,419,518
 ,156,419,262
 ,156,419,536
 ,156,419,386
 ,156,419,421
 ,156,419,102
 ,156,56,637
 ,156,56,475
 ,156,56,471
 ,156,56,455
 ,156,56,486
 ,156,56,518
 ,156,56,262
 ,156,56,536
 ,156,56,386
 ,156,56,421
 ,156,56,102
 ,151,667,637
 ,151,667,475
 ,151,667,471
 ,151,667,455
 ,151,667,486
 ,151,667,518
 ,151,667,262
 ,151,667,536
 ,151,667,386
 ,151,667,421
 ,151,667,102
 ,151,465,637
 ,151,465,475
 ,151,465,471
 ,151,465,455
 ,151,465,486
 ,151,465,518
 ,151,465,262
 ,151,465,536
 ,151,465,386
 ,151,465,421
 ,151,465,102
 ,151,346,637
 ,151,346,475
 ,151,346,471
 ,151,346,455
 ,151,346,486
 ,151,346,518
 ,151,346,262
 ,151,346,536
 ,151,346,386
 ,151,346,421
 ,151,346,102
 ,151,498,637
 ,151,498,475
 ,151,498,471
 ,151,498,455
 ,151,498,486
 ,151,498,518
 ,151,498,262
 ,151,498,536
 ,151,498,386
 ,151,498,421
 ,151,498,102
 ,151,363,637
 ,151,363,475
 ,151,363,471
 ,151,363,455
 ,151,363,486
 ,151,363,518
 ,151,363,262
 ,151,363,536
 ,151,363,386
 ,151,363,421
 ,151,363,102
 ,151,515,637
 ,151,515,475
 ,151,515,471
 ,151,515,455
 ,151,515,486
 ,151,515,518
 ,151,515,262
 ,151,515,536
 ,151,515,386
 ,151,515,421
 ,151,515,102
 ,151,164,637
 ,151,164,475
 ,151,164,471
 ,151,164,455
 ,151,164,486
 ,151,164,518
 ,151,164,262
