key,hold_time,flight_time,delay_time
j,142,63,78
j,142,17,297
j,142,17,109
j,142,17,47
j,142,17,78
j,142,17,281
j,142,17,78
j,142,62,297
j,142,62,109
j,142,62,47
j,142,62,78
j,142,62,281
j,142,62,78
j,142,406,297
j,142,406,109
j,142,406,47
j,142,406,78
j,142,406,281
j,142,406,78
j,142,313,297
j,142,313,109
j,142,313,47
j,142,313,78
j,142,313,281
j,142,313,78
j,142,77,297
j,142,77,109
j,142,77,47
j,142,77,78
j,142,77,281
j,142,77,78
j,95,63,297
j,95,63,109
j,95,63,47
j,95,63,78
j,95,63,281
j,95,63,78
j,95,17,297
j,95,17,109
j,95,17,47
j,95,17,78
j,95,17,281
j,95,17,78
j,95,62,297
j,95,62,109
j,95,62,47
j,95,62,78
j,95,62,281
j,95,62,78
j,95,406,297
j,95,406,109
j,95,406,47
j,95,406,78
j,95,406,281
j,95,406,78
j,95,313,297
j,95,313,109
j,95,313,47
j,95,313,78
j,95,313,281
j,95,313,78
j,95,77,297
j,95,77,109
j,95,77,47
j,95,77,78
j,95,77,281
j,95,77,78
j,62,63,297
j,62,63,109
j,62,63,47
j,62,63,78
j,62,63,281
j,62,63,78
j,62,17,297
j,62,17,109
j,62,17,47
j,62,17,78
j,62,17,281
j,62,17,78
j,62,62,297
j,62,62,109
j,62,62,47
j,62,62,78
j,62,62,281
j,62,62,78
j,62,406,297
j,62,406,109
j,62,406,47
j,62,406,78
j,62,406,281
j,62,406,78
j,62,313,297
j,62,313,109
j,62,313,47
j,62,313,78
j,62,313,281
j,62,313,78
j,62,77,297
j,62,77,109
j,62,77,47
j,62,77,78
j,62,77,281
j,62,77,78
j,15,63,297
j,15,63,109
j,15,63,47
j,15,63,78
j,15,63,281
j,15,63,78
j,15,17,297
j,15,17,109
j,15,17,47
j,15,17,78
j,15,17,281
j,15,17,78
j,15,62,297
j,15,62,109
j,15,62,47
j,15,62,78
j,15,62,281
j,15,62,78
j,15,406,297
j,15,406,109
j,15,406,47
j,15,406,78
j,15,406,281
j,15,406,78
j,15,313,297
j,15,313,109
j,15,313,47
j,15,313,78
j,15,313,281
j,15,313,78
j,15,77,297
j,15,77,109
j,15,77,47
j,15,77,78
j,15,77,281
j,15,77,78
j,0,63,297
j,0,63,109
j,0,63,47
j,0,63,78
j,0,63,281
j,0,63,78
j,0,17,297
j,0,17,109
j,0,17,47
j,0,17,78
j,0,17,281
j,0,17,78
j,0,62,297
j,0,62,109
j,0,62,47
j,0,62,78
j,0,62,281
j,0,62,78
j,0,406,297
j,0,406,109
j,0,406,47
j,0,406,78
j,0,406,281
j,0,406,78
j,0,313,297
j,0,313,109
j,0,313,47
j,0,313,78
j,0,313,281
j,0,313,78
j,0,77,297
j,0,77,109
j,0,77,47
j,0,77,78
j,0,77,281
j,0,77,78
j,47,63,297
j,47,63,109
j,47,63,47
j,47,63,78
j,47,63,281
j,47,63,78
j,47,17,297
j,47,17,109
j,47,17,47
j,47,17,78
j,47,17,281
j,47,17,78
j,47,62,297
j,47,62,109
j,47,62,47
j,47,62,78
j,47,62,281
j,47,62,78
j,47,406,297
j,47,406,109
j,47,406,47
j,47,406,78
j,47,406,281
j,47,406,78
j,47,313,297
j,47,313,109
j,47,313,47
j,47,313,78
j,47,313,281
j,47,313,78
j,47,77,297
j,47,77,109
j,47,77,47
j,47,77,78
j,47,77,281
j,47,77,78
k,156,61,47
k,156,61,141
k,156,61,62
k,156,61,374
k,156,61,235
k,156,126,47
k,156,126,141
k,156,126,62
k,156,126,374
k,156,126,235
k,156,172,47
k,156,172,141
k,156,172,62
k,156,172,374
k,156,172,235
k,156,109,47
k,156,109,141
k,156,109,62
k,156,109,374
k,156,109,235
k,156,47,47
k,156,47,141
k,156,47,62
k,156,47,374
k,156,47,235
k,48,61,47
k,48,61,141
k,48,61,62
k,48,61,374
k,48,61,235
k,48,126,47
k,48,126,141
k,48,126,62
k,48,126,374
k,48,126,235
k,48,172,47
k,48,172,141
k,48,172,62
k,48,172,374
k,48,172,235
k,48,109,47
k,48,109,141
k,48,109,62
k,48,109,374
k,48,109,235
k,48,47,47
k,48,47,141
k,48,47,62
k,48,47,374
k,48,47,235
k,187,61,47
k,187,61,141
k,187,61,62
k,187,61,374
k,187,61,235
k,187,126,47
k,187,126,141
k,187,126,62
k,187,126,374
k,187,126,235
k,187,172,47
k,187,172,141
k,187,172,62
k,187,172,374
k,187,172,235
k,187,109,47
k,187,109,141
k,187,109,62
k,187,109,374
k,187,109,235
k,187,47,47
k,187,47,141
k,187,47,62
k,187,47,374
k,187,47,235
k,234,61,47
k,234,61,141
k,234,61,62
k,234,61,374
k,234,61,235
k,234,126,47
k,234,126,141
k,234,126,62
k,234,126,374
k,234,126,235
k,234,172,47
k,234,172,141
k,234,172,62
k,234,172,374
k,234,172,235
k,234,109,47
k,234,109,141
k,234,109,62
k,234,109,374
k,234,109,235
k,234,47,47
k,234,47,141
k,234,47,62
k,234,47,374
k,234,47,235
k,78,61,47
k,78,61,141
k,78,61,62
k,78,61,374
k,78,61,235
k,78,126,47
k,78,126,141
k,78,126,62
k,78,126,374
k,78,126,235
k,78,172,47
k,78,172,141
k,78,172,62
k,78,172,374
k,78,172,235
k,78,109,47
k,78,109,141
k,78,109,62
k,78,109,374
k,78,109,235
k,78,47,47
k,78,47,141
k,78,47,62
k,78,47,374
k,78,47,235
o,203,406,405
r,94,234,125
r,94,234,14
r,94,437,125
r,94,437,14
r,172,234,125
r,172,234,14
r,172,437,125
r,172,437,14
s,78,78,125
s,78,78,94
s,78,78,16
s,78,78,15
s,78,78,31
s,78,125,125
s,78,125,94
s,78,125,16
s,78,125,15
s,78,125,31
s,78,94,125
s,78,94,94
s,78,94,16
s,78,94,15
s,78,94,31
s,78,0,125
s,78,0,94
s,78,0,16
s,78,0,15
s,78,0,31
s,78,234,125
s,78,234,94
s,78,234,16
s,78,234,15
s,78,234,31
s,266,78,125
s,266,78,94
s,266,78,16
s,266,78,15
s,266,78,31
s,266,125,125
s,266,125,94
s,266,125,16
s,266,125,15
s,266,125,31
s,266,94,125
s,266,94,94
s,266,94,16
s,266,94,15
s,266,94,31
s,266,0,125
s,266,0,94
s,266,0,16
s,266,0,15
s,266,0,31
s,266,234,125
s,266,234,94
s,266,234,16
s,266,234,15
s,266,234,31
s,281,78,125
s,281,78,94
s,281,78,16
s,281,78,15
s,281,78,31
s,281,125,125
s,281,125,94
s,281,125,16
s,281,125,15
s,281,125,31
s,281,94,125
s,281,94,94
s,281,94,16
s,281,94,15
s,281,94,31
s,281,0,125
s,281,0,94
s,281,0,16
s,281,0,15
s,281,0,31
s,281,234,125
s,281,234,94
s,281,234,16
s,281,234,15
s,281,234,31
s,219,78,125
s,219,78,94
s,219,78,16
s,219,78,15
s,219,78,31
s,219,125,125
s,219,125,94
s,219,125,16
s,219,125,15
s,219,125,31
s,219,94,125
s,219,94,94
s,219,94,16
s,219,94,15
s,219,94,31
s,219,0,125
s,219,0,94
s,219,0,16
s,219,0,15
s,219,0,31
s,219,234,125
s,219,234,94
s,219,234,16
s,219,234,15
s,219,234,31
s,31,78,125
s,31,78,94
s,31,78,16
s,31,78,15
s,31,78,31
s,31,125,125
s,31,125,94
s,31,125,16
s,31,125,15
s,31,125,31
s,31,94,125
s,31,94,94
s,31,94,16
s,31,94,15
s,31,94,31
s,31,0,125
s,31,0,94
s,31,0,16
s,31,0,15
s,31,0,31
s,31,234,125
s,31,234,94
s,31,234,16
s,31,234,15
s,31,234,31
w,266,219,328
